,A1,A2,A3,A4,B1,B2,B3,B4,all8
32,0.8173784568183579,0.1238491581081958,0.15016993118766409,0.9602002717940671,0.6732632625117404,0.9372084633379592,0.9519716382329885,0.9608240300060135,0.9833105900101209
33,0.7161682509463221,0.1518591807478133,0.1176618843198706,0.9533053097396169,0.6069884693885005,0.9475548368466984,0.9148703489400308,0.9609076539707133,0.9772785622593068
34,0.8357654727393623,0.13474074164794364,0.14490131603300385,0.9894176915848294,0.6047364769122985,0.9842509842514764,0.9643650760992956,0.9894176915848294,0.9771991190568726
35,0.7534008201866973,0.1493375139782253,0.1598907263828212,0.9837387536759294,0.5692428219977272,0.9837387536759294,0.9534625892455924,1.0,0.9944903161976938
36,0.7942425300190391,0.13286319119621698,0.10120511309409203,0.9773657289002557,0.6449663459434856,0.9789450103725609,0.9544061447355161,0.9379985008047201,0.960492164893927
37,0.7740860628590939,0.16765877528191703,0.16959657290085106,0.9770084209183945,0.7201270536890184,0.9596018788953281,0.9403246919632545,0.9834550123094091,1.0
38,0.7684243995303826,0.09924613369262543,0.11730788319044677,0.9538770016430391,0.6280876232467555,0.982607368881035,0.9265415636677296,0.9609039646116807,0.9672230249002094
39,0.8446530265013354,0.1371032304344944,0.10897373300006812,0.9893045053244826,0.5862626067176532,0.9431439557653338,0.9544061447355161,0.9602200580900562,0.9772256728778468
40,0.7290457270792139,0.12233525240265943,0.14195704319275387,0.9847319278346619,0.6668272633892328,0.9614550112712624,0.9472044455566301,0.9719042378421024,0.9948320067476139
41,0.7543833192247357,0.11521716087025652,0.1301869766897568,0.9497258134005684,0.6299135695973654,0.8752490893797917,0.957875656437659,0.9382489614253237,0.9716969203415892
42,0.8177105769071414,0.1889565249474349,0.12198225518337326,0.9772697579354847,0.6301509469523003,0.954144524358669,0.9361029108991246,0.9834109935653587,0.967140470782028
43,0.8093543948298697,0.14392350357374,0.13198139583918742,0.9888264649460884,0.6153870760162731,0.9603791409809244,0.9574271077563381,0.9832541484980983,1.0
44,0.8310394493741197,0.08817334283548109,0.04776056070255225,0.9770084209183943,0.5766203699871104,0.9652955629427018,0.9425546632257583,0.9606765498788077,0.9833413049429726
45,0.7546188003667039,0.1559092549110384,0.18684640526894625,0.9548763239224849,0.6260442510342092,0.9675588936937933,0.9524791309238018,0.9603791409809244,0.9774004085801838
46,0.8904072102133944,0.11498488554448849,0.14535260525061677,1.0,0.7249564804773695,0.9538770016430391,0.9555330859059092,0.9672230249002094,0.9834550123094091
47,0.813920063369643,0.08812776476400111,0.06673635053096354,0.9563348752262245,0.5356627258552444,0.9797958971132712,0.9365029269199916,0.965684446837421,0.9826465927757918
48,0.7467211483397669,0.16422922958895886,0.039052294217421485,0.9721393650372075,0.6075333147149212,0.9775252199076787,0.9514531821875089,0.9830015945213216,0.9830015945213216
49,0.718561812687273,0.1547612766735824,0.17870357800230513,0.9675588936937934,0.5987056153166894,0.937101715845877,0.9675588936937934,0.9198385720428729,0.9715071603441534
50,0.8189060750329513,0.19918441267564752,0.12497210455313057,0.9548008171603677,0.6274246850198554,0.8913815325570479,0.9441117518285412,0.9668442168895642,0.9285135812458042
51,0.8203388755020404,0.28375458659818936,0.10633048578559753,0.9810708435174292,0.6362091227196048,0.9631774724179828,0.9574271077563381,0.9935690651280802,0.9935690651280802
52,0.8085091498345618,0.07110366524629655,0.06297675778840002,0.9893045053244826,0.6182037136533715,0.955693095874984,0.9591663046625439,0.9547314578005115,0.9773657289002557
53,0.7533341034611504,0.08919497296809263,0.14831439376528113,0.9789450103725609,0.6182037136533715,0.9217121924547548,0.949716159867634,0.960492164893927,0.9829858289831338
54,0.7433544561889399,0.168677209733661,0.09721893159730705,0.9692233691951198,0.5875404301874392,0.9087964762274906,0.9692233691951198,0.9431844475336068,0.9894176915848294
55,0.7677715033142852,0.06453713374364012,0.129344979405538,0.9782582722940951,0.6364697303511758,0.967906041546987,0.9387162078135656,0.9774004085801838,0.9944289260117531
56,0.9065892557894614,0.08170326192127254,0.18119878385667226,0.9883036912035246,0.6512856829337011,0.9249791512763709,0.9607689228305228,0.9383529169139524,0.9773425499231951
57,0.798191511960831,0.18691716997271782,0.12963193392480887,0.9485645881675316,0.5840566115002149,0.9884389178158018,0.97182531580755,0.9547314578005115,0.9834109935653587
58,0.7199096759537299,0.137649844771567,0.15259766573936337,0.9782582722940951,0.6064068283828422,0.9605479380336264,0.9433981132056605,0.9774004085801838,0.9889499370655614
59,0.7661838336916618,0.10105241006532517,0.09165121363277544,0.9717410672367336,0.6391338112830032,0.9845749108635873,0.9509199358010296,0.9771280051981807,0.948938012324952
60,0.801446351875454,0.0558631199716539,0.009468292371414631,0.963998407308295,0.6104784041298381,0.9591663046625439,0.9316246713681894,0.9663727481947767,0.9490486139806439
61,0.7838347659088186,0.10988791848756249,0.19583681963587346,0.9782582722940951,0.6013247153260277,0.9835605239881408,0.9628516673576119,0.9716969203415892,1.0
62,0.8512509913579298,0.10738213304078384,0.09542854975778477,0.9791643818062103,0.5280121815952291,0.9490503588450188,0.9405286540256221,0.9378833361691069,0.9603955887459895
63,0.7185562477603432,0.15940717046321753,0.1497359489682436,0.9692233691951198,0.6605855958525024,0.8928588310153418,0.954863710632231,0.9546850998463902,0.9894176915848295
64,0.7562431129270479,0.35144258540792495,0.1447395352764656,0.9635337043966394,0.6426969707370118,0.9401398663536255,0.9128709291752768,0.9767656765676568,0.9835726189548271
65,0.8255109625422471,0.11624934034809581,0.10200896528377283,0.954144524358669,0.7145465466022904,0.9323225143443993,0.9409658158863513,0.9714194768538131,0.9608872169270216
66,0.8243873263965242,0.10715082522803106,0.1708587973552775,0.9535973414617213,0.6167306704194694,0.9246347867567397,0.9104022403957742,0.9157424960293837,0.9609107896889074
67,0.796768215913571,0.11544938580624341,0.19253277778969474,0.9784921095801633,0.5972648226176838,0.9682458365518541,0.9534625892455924,0.9490058753793497,0.9773946360153257
68,0.7465092416144763,0.14476337011561993,0.11851841064488902,0.9727469142278402,0.5429246513515925,0.9383010336113198,0.9574271077563381,0.9774004085801838,1.0
69,0.7574516601060249,0.1213223698811962,0.07496774994545988,0.9948320067476139,0.5836987228767642,0.9597442639375147,0.9701425001453319,1.0,1.0
70,0.8856884525962284,0.06285366061336978,0.06991153141592345,0.9697815168769667,0.6104855964546307,0.9529144646879353,0.9421467239438888,0.9815368735540919,0.9815368735540919
71,0.7578766579653075,0.12183481057322747,0.14435064297602138,0.9550972618344837,0.6524412808096542,0.9444312033236633,0.9392111145594016,0.9432106794589232,0.9716969203415892
72,0.6954369478111174,0.1275922276987623,0.1864577903756957,0.9799979793876925,0.6629666466545062,0.9382062292111298,0.9704367948586523,0.9205275854490417,0.9771907216494845
73,0.7974769834775355,0.11931107200377482,0.11931107200377482,0.9833783437888832,0.5662523992968204,0.9158244761679304,0.9727469142278402,0.9774004085801838,0.9668442168895642
74,0.830021731771062,0.10264957802754339,0.09118943837978866,0.9715625174700666,0.6227128600387445,1.0,0.9679060415469871,0.9830665369846119,0.9830665369846119
75,0.6850363600791901,0.1444467712517796,0.17316651206712652,0.9718288695643941,0.6610242212460933,0.9738858291644985,0.949716159867634,0.960492164893927,0.9663334523903776
76,0.833626278109902,0.14288076146404263,0.14535260525061677,0.9715041043243725,0.5570923650075337,0.9660917830792959,0.9503819266229829,0.9883036912035246,0.9883036912035246
77,0.8064538597891423,0.07593904212497452,0.024888296399473358,0.9701425001453319,0.6410159258037021,0.9563348752262245,0.9654215840509557,0.9772376543209876,0.9772376543209876
78,0.8164060278077513,0.07842934903910445,0.14010386970716412,0.9877295966495896,0.5832913171999665,0.9759000729485332,0.9480909262799545,0.9709038214803775,0.9709038214803775
79,0.7797816448084982,0.11755643543137391,0.10582090621495853,0.9716105389884397,0.6555310395576307,0.9318214832153643,0.929247666344117,0.9277026137553634,0.9772609819121447
80,0.7726942578220173,0.16780640790012544,0.13286319119621698,0.9789450103725609,0.5970434292809126,0.9591663046625439,0.963998407308295,0.9773657289002557,1.0
81,0.7681972199886546,0.11585791474834867,0.05167371784550762,0.9672041516493517,0.5684860531032792,0.9201265596762715,0.9327379053088816,0.9658423213780821,0.9887002022289874
82,0.7333145315462402,0.1479500131997692,0.1479500131997692,0.983192080250175,0.6607887757281132,0.9658423213780821,0.962045692726503,0.9833105900101209,0.9833105900101209
83,0.7958152403089195,0.11352959663041415,0.09499601884039625,0.9657101861715512,0.6735739673203253,0.9668415633885689,0.9721393650372075,0.9600112031061162,0.9714998525616358
84,0.8370795263326819,0.06666666666666667,0.0887878358344016,0.9605609731341672,0.5880064914496507,0.9551567963977637,0.9445776049916979,0.9214064786997641,0.9663531361973137
85,0.8100487037586415,0.13203744150329627,0.16057905805247788,0.9767410038007758,0.6941192179085944,0.9824033179248569,0.9711754826918862,0.9767410038007758,0.9609107896889074
86,0.8537885325540435,0.08243597550227524,0.09750368491572481,0.9715041043243725,0.614167772581506,0.9485630429005182,0.9503819266229829,0.9609039646116807,1.0
87,0.7953563519651075,0.0865371000674461,0.036300561850125465,0.9842509842514764,0.5710037653708789,0.9611244179150219,0.9643650760992956,0.9603955887459895,0.9946666286387915
88,0.7004812494121819,0.1432457215788862,0.11430223673931675,0.9545571245186136,0.6587845347170562,0.9746794344808963,0.9265756109738553,0.9270774719633506,0.9493514929403443
89,0.804722359344899,0.16064458542505333,0.14938008276590123,0.983192080250175,0.553010866134109,0.9777750027710649,0.9422075684480656,0.9943019479194254,0.9887002022289872
90,0.7575038769156415,0.1272486749759477,0.1700636891095337,0.9837387536759294,0.7324038204743614,0.9890707100936805,0.9682458365518541,0.9547892720306513,0.9944903161976938
91,0.8441597576327551,0.10738213304078384,0.13556198217109908,0.9773425499231951,0.6238987617343016,0.9546850998463902,0.9355489086025216,0.9546850998463902,0.9661844792167859
92,0.834594687815061,0.4036215821086899,0.09126427969889891,0.9528351047490354,0.6847611245210456,0.972216786242685,0.9173131497117799,1.0,0.9762479871175523
93,0.7180554162322502,0.15287136328478543,0.14327567212219228,0.9773135093565752,0.5355178600731647,0.9326918805362661,0.9507082380237135,0.9436345658843114,0.9828253592502345
94,0.7767533551361615,0.05835047292524297,0.07004524871772594,0.9797958971132712,0.5628211765451587,0.9199537256318212,0.9472044455566301,0.9770833333333333,1.0
95,0.7479991424948242,0.11228926062753586,0.14580561666644623,0.9712858623572642,0.6373967373409475,0.9667364890456637,0.944911182523068,0.9805806756909202,0.9718632977537828
96,0.8162065755662254,0.03638572152736344,0.08972335424684091,0.9607067749192311,0.5677431489177953,0.9682458365518541,0.9344580643764944,0.9262636549701776,0.9717480957885217
97,0.8319801939252521,-0.07183811165192391,0.14010386970716412,0.9877295966495896,0.6051462204904817,0.9294661178646917,0.9376144618769908,0.9381522987406177,0.9938079899999065
98,0.7316270290598,0.13090710059252106,0.1507596020042929,0.9611244179150219,0.6385504225853642,0.9842509842514764,0.9502171443197724,0.9773425499231951,0.9661844792167859
99,0.7973440116757174,0.1403237390830305,0.18318245351924475,0.9875771574795099,0.6554026754845668,0.9462975395833033,0.9529144646879353,0.9706690929688692,0.9835114363000079
100,0.8092136721503701,0.08413602753251782,0.10345978594540785,0.9432106794589232,0.5657998755240411,0.9730408576407765,0.919031928171748,0.9548008171603677,0.9667290866238987
101,0.8047173416796732,0.10029803679297375,0.1832256421502072,0.9784921095801633,0.6545496901739234,0.9321839080459771,0.9632419486019033,0.9281935960675982,0.9944903161976938
102,0.7871291547892851,0.14569898796250563,0.0008319294813515658,0.9657040279831711,0.5860447091385195,0.9132454010758199,0.9298297335175583,0.9824033179248569,0.9712362653064299
103,0.727247477828195,0.1530400406776452,0.1770570673454536,0.9893045053244826,0.5883074890402312,0.9504649335446458,0.9450946426126569,0.9773657289002557,0.9946091251481443
104,0.7962808285364761,0.1468600431478208,0.15793451382644763,1.0,0.7228541209748948,0.9602400298173801,0.9624530063715756,0.9831300159203307,0.9831300159203307
105,0.8016186730075452,0.038842320389112735,0.13336575147304713,0.9815368735540919,0.6277532074755904,0.9640600420647473,0.9317359433508338,0.9529144646879353,0.9771376905192457
106,0.8609949371364467,0.04033729684019234,0.11786635152558346,0.9583880358966537,0.6889604943092039,0.9352391982392153,0.9348409839152456,0.9448212409654974,0.9645284817313726
107,0.7846907957727134,0.06875716842167362,0.06726190476190476,0.9667800609624249,0.5626549673155814,0.8931016435590036,0.9712858623572642,0.9594245605666786,0.9822311879129454
108,0.7677025516470511,0.10379387813345689,0.14485622556108713,0.9947780321927768,0.6140695354722286,0.9746794344808963,0.9845749108635873,0.9827383048360694,0.9827383048360694
109,0.7314988150119756,0.11394977210068369,0.16413795214719495,0.9782582722940951,0.7233109874077842,0.9442756540712942,0.9295577819064894,0.9486961089283802,0.9715625174700666
110,0.8244696531542038,0.156115476051209,0.129344979405538,0.9889499370655614,0.6874628441544921,0.9605479380336264,0.957875656437659,0.9774004085801838,0.9831934989550347
111,0.8036349770101772,0.06161872754482195,0.11352959663041415,0.9616294415187687,0.6429558092213195,0.9657101861715512,0.9464847243000456,0.9600112031061162,0.9714998525616358
112,0.7547969334137814,0.20043692977044647,0.19111873055343634,0.9715728448867845,0.5756407364234012,0.949170893495126,0.9437784353327212,0.938337470001906,0.9608240300060135
113,0.7958736269298451,0.10970902950578884,0.08501927001731918,0.9840838646332837,0.6540103912299365,0.9689042833036097,0.9689042833036097,1.0,1.0
114,0.7725283124535999,0.17870357800230513,0.10722214680138308,0.9715071603441534,0.6281806821192093,0.9780192938436515,0.9428090415820634,0.9504065191402046,0.9831300159203307
115,0.741671755831646,0.4858697021898346,0.14359914608052438,0.9652599137480011,0.6206363807731803,0.9603240193925289,0.9298297335175583,0.9773135093565752,0.9773135093565752
116,0.700362572257458,0.023794367591978,0.13647234155487042,0.9807674351775563,0.5617034803816434,0.8925605149841507,0.9626035033112833,0.9419701766094289,0.9769411151641479
117,0.875977703892207,0.10884672478322222,0.18150351067238624,0.9759000729485332,0.6583290843048331,0.9543814432989691,0.9480909262799545,0.9448397958814662,1.0
118,0.8075134450972399,0.07156406565788222,0.11585013228503502,0.9665252834832873,0.5707486354849169,0.9665252834832873,0.9508970745943128,0.9773135093565752,0.9660267522580241
119,0.8158784995630352,0.08103965518052147,0.09851983035203095,0.982607368881035,0.6801921297654157,0.9134032840579256,0.9258200997725515,0.9941002434954169,0.9941002434954169
120,0.7080463802897876,0.08711278948331035,0.0685113327384944,0.9670497325294005,0.5833039406740396,0.9381559250358769,0.9626035033112833,0.9433415740268639,0.9769411151641479
121,0.8243336462104549,0.12684420969398819,0.1126184320028229,0.9655691546192794,0.6506795817436913,0.9655691546192794,0.9313146293146641,0.9547314578005115,0.9834109935653587
122,0.8157908022160608,0.11002155735583802,0.14831439376528113,0.9609949404498146,0.5766070171782784,0.9718288695643941,0.9205232924742256,0.9547314578005115,0.960492164893927
123,0.7061336234788638,0.2872005288351913,0.6123724356957945,0.9641459769084412,0.7728213607120428,0.9397529183159893,0.938083151964686,0.9758394758394758,1.0
124,0.8327309372325121,0.12335134242111896,0.1326530612244898,1.0,0.5921080985206298,0.9801960588196068,0.970725343394151,0.9822913974867643,0.9822913974867643
125,0.8133782222406734,0.026615235103842567,0.013322963221830663,0.9898474527915804,0.5545314866132285,0.9382062292111298,0.9611501047232548,0.9771907216494845,0.9771907216494845
126,0.8464117132847038,0.12478453996285745,0.14479051263141313,0.9759000729485332,0.7206941796739386,0.9586534397996891,0.9701425001453319,0.9647258942013031,0.9938079899999065
127,0.7673523287611143,0.2939565377106162,0.16040591317048442,0.9813067629253163,0.6648500665146465,0.9520080753386343,0.9361647795030651,0.9312354312354313,0.9874208829065749
128,0.7338938373199517,0.20901919222604382,0.1526222455431021,0.9561905834674215,0.6554595993635404,0.9561905834674215,0.9265756109738553,0.9658601274994764,0.9772785622593068
129,0.7811839726705875,0.10882620573337645,0.08407167991921977,0.9555354557766953,0.5540746428225364,0.9789450103725609,0.9591663046625439,0.9716846612893081,0.9435785689059092
130,0.790071532252643,0.15260293264776534,0.08253721505183047,0.9664708656063741,0.6757959176827238,0.9598117918495954,0.9612039551927889,0.9486699072053446,0.9608872169270216
131,0.7781497413648543,0.12434674762104486,0.17071091256088158,0.9787209698591858,0.6046294729261934,0.973610120462327,0.9587449708822045,0.9891888715790903,0.9839131599805843
132,0.730564756852613,0.13510510935092343,0.11420116180947847,0.9561905834674215,0.6298515216785971,0.9460663738477152,0.9265756109738553,0.9270774719633506,0.9772785622593068
133,0.8032112052191269,0.10015171311500254,0.11931107200377482,0.9548763239224849,0.5145957173776112,0.9317333540013183,0.9624530063715756,0.96596566501199,0.9774004085801838
134,0.8677595989808096,0.171861902120688,0.1312063983932134,0.9767410038007758,0.7050743176516038,0.9477736638318407,0.9767410038007758,0.9833836310708967,0.9833836310708967
135,0.7235963001728638,0.11864835103586949,0.09542854975778477,0.9741558354989897,0.705711345256473,0.9611244179150219,0.9595791156584854,0.9718584937419051,0.9946666286387915
136,0.750851035683275,0.08376581629692814,0.07605745399575528,0.9422075684480657,0.6033068333890538,0.9374368665610922,0.8937864068191935,0.9372084633379592,0.9372084633379592
137,0.8465669936271192,0.09139287255358594,0.14779792001800968,0.9652599137480011,0.6203268969568358,0.9767410038007758,0.9550329376979163,0.9834949365186694,0.9672975411591462
138,0.7140763621355698,0.13975865775440977,0.19149861613689376,0.9894176915848295,0.6073912967608917,0.9379978515785675,0.9456377579341728,0.9773425499231951,0.9773425499231951
139,0.8526825949539979,0.12345122360258473,0.12345122360258473,0.9721393650372075,0.573784059240208,0.9153809889061731,0.9565007145952775,0.931782945736434,0.9885710532241612
140,0.7618053501624958,0.13557622474311876,0.11567586235582634,0.9787209698591858,0.6571125014632754,0.9095323281369793,0.9492049826090785,0.9490337772847757,0.9945503681476412
141,0.7502455039620157,0.14677009769626917,0.1773688106435479,0.9772697579354847,0.6451851454487704,0.9426993914227569,0.9509234034079381,0.9834109935653587,0.967140470782028
142,0.7869300683865649,0.032209195105163575,0.05694755587373257,0.9653072991634228,0.5408879598363092,0.9016107259181417,0.9194350573815794,0.971133244898364,0.971133244898364
143,0.7905641544517025,0.15376556689591428,0.15376556689591428,0.9718288695643941,0.6516517881677831,0.909462915601023,0.9689042833036097,0.9663334523903776,0.9829858289831338
144,0.8311260850709687,0.09606552880784303,0.06883012073708626,0.9555354557766953,0.5745786666107547,0.9608419483456484,0.8924827408571204,0.9487601974304719,0.9772256728778468
145,0.8243873263965242,0.11464647804942826,0.09541321911331198,0.9881652636251155,0.6905240210039304,0.9652599137480011,0.9447079539622655,0.9773135093565752,1.0
146,0.8025746572451236,0.13323375382798433,0.11585013228503502,0.9665252834832873,0.5664091622939786,0.9665252834832873,0.9508970745943128,0.9660267522580241,0.9828253592502345
147,0.7185562477603432,0.14069371488316254,0.0865371000674461,0.9894176915848295,0.6085672825969248,0.914871285242113,0.9502171443197724,0.9773425499231951,0.9773425499231951
148,0.7274722759220443,0.19149861613689376,0.18287085297271627,0.9718584937419051,0.7101460372428052,0.9692233691951198,0.9692233691951198,0.9661844792167859,0.9661844792167859
149,0.8919978160045803,0.03795206691746467,-0.02462439212924879,0.9584386527904594,0.550111219994121,0.9582739473831359,0.9119095061289914,0.9412577491606842,0.9706690929688692
150,0.8257421246509273,0.5095829067398214,0.13014979877352212,0.9520080753386343,0.669663636101347,0.9349148566652252,0.920774721067277,0.940111364518031,0.9607941894732058
151,0.7729753708122432,0.10212082748180143,0.11308478575400854,0.9613544232922542,0.6001589978574349,0.9318356867779204,0.9411019165517949,0.9434424455472855,0.9827383048360694
152,0.790158359056889,0.13215058570192084,0.16765877528191703,0.9770084209183945,0.7166882049741056,0.9715041043243725,0.9555330859059092,0.9538770016430391,0.9654191080869594
153,0.7308216138639154,0.14844327736757726,0.13998740998253312,0.9900495037128094,0.5271860859973729,0.9567035107879437,0.9574271077563381,0.966758865467572,0.9770784770784771
154,0.8306276541729186,0.1398363204164226,0.06704398892636208,0.9721393650372075,0.5949020003582082,0.9379187688223126,0.9464847243000456,0.9721393650372075,0.9830015945213215
155,0.8016650010642836,0.029322520755327073,0.08156125763426152,0.9890707100936805,0.5805575780654967,0.9607067749192311,0.9486832980505139,0.9717480957885217,0.9944903161976938
156,0.8022215230838121,0.17410384738796367,0.19758920657253864,0.9492622930986467,0.6847813154825542,0.9880235200593538,0.9492622930986467,0.9650914241964498,0.9673640379557836
157,0.790071532252643,0.10873530872478505,0.14010092067454877,0.954144524358669,0.5907508572989043,0.9598117918495954,0.937656121273187,0.9383634402886846,0.9714194768538131
158,0.7892298257659872,0.19583681963587346,0.15259766573936337,0.9889499370655614,0.6827106187102563,0.9550972618344837,0.967906041546987,0.9607212301901792,0.9944289260117531
159,0.7525138079193544,0.1213223698811962,0.11947953979930705,0.9664801209511318,0.6568844381704613,0.974933356442865,0.951661902861773,0.9664801209511318,0.9597442639375147
160,0.8247911055414988,0.14765520781994468,0.1081949479881131,0.9943661523522511,0.678616669159586,0.9221273560613822,0.9524791309238018,0.9832541484980983,0.9832541484980983
161,0.8022215230838121,0.10977419556249626,0.08057521305672549,0.9421593283335458,0.6346147986270219,0.9071565910570383,0.9308389976377309,0.9448346386507608,0.9673640379557836
162,0.8241084426819657,0.12178912356903683,0.06578873175840522,0.9724464889715235,0.5895015149661196,0.9569688990161648,0.9281089045009003,0.9887002022289874,0.9943019479194254
163,0.7662671464599192,0.1507596020042929,0.1604590052795401,0.9842509842514764,0.6102093285981804,0.9405286540256221,0.9456377579341728,0.9603955887459895,0.9773425499231951
164,0.7213742288382894,0.202271351231054,0.1812440937363514,0.9840838646332836,0.6255432421712243,0.9602200580900562,0.9789450103725609,0.9602200580900562,0.9828497755811983
165,0.7740860628590939,0.15557466053436908,0.11167132157090805,0.982607368881035,0.6329284382729778,0.9538770016430391,0.9555330859059092,0.9672230249002094,1.0
166,0.7089839804089132,0.13510510935092343,0.150232544412469,0.9947780321927768,0.6642951297408182,0.9150379882989712,0.9746794344808963,0.9827383048360694,0.9827383048360694
167,0.7947778687078791,0.14677841710115147,0.14677841710115147,0.983192080250175,0.6903497278111576,0.9672041516493517,0.9422075684480657,0.9887002022289874,0.9547892720306513
168,0.868659539998313,0.020703933747412008,0.0513900106522718,0.9649012813540154,0.5783107232385486,0.9589072882771564,0.9248551522076103,0.9544753086419753,0.9419486140959242
169,0.7850640414786385,0.08018381150153568,0.0772043590291623,0.9560206141748694,0.584206267145305,0.943221005626489,0.9698422858413324,0.9371662990094572,0.9771280051981807
170,0.7881220583863914,0.14010092067454877,0.15530250580260802,0.9485645881675316,0.7333743085885721,0.9020431328874947,0.9459053029269173,0.9426993914227569,0.9486699072053446
